Mixture,T cells CD8,T cells CD4,Fibroblast,Macrophage,B cell,Malignant,Mast,Dendritic,Myocyte,Endothelial,P-value,Correlation,RMSE
TCGA-BB-4224-01A,0,0,0,0.00222382323926189,0,0.990669056620368,0,0.00710712014037016,0,0,0,0.575811873169072,0.845308405173805
TCGA-H7-7774-01A,0.0114151984158302,0,0,0.00847578404751475,0,0.974665078503772,0.000605534716337506,0.00483840431654532,0,0,0,0.52438952748853,0.888417019383471
TCGA-CV-6943-01A,0.0244283680913747,0,0.0251692726712217,0.070745001692281,0.0059074102006283,0.846406196782511,0.000336925684902136,0.00182481629695187,0,0.0251820085801292,0,0.566474306443522,0.831883196754908
TCGA-CN-5374-01A,0,0.0727799792029288,0.0408764989404483,0.0246526288323914,0.00785232634170556,0.794967218341372,0,0.0197442370658824,0.00611649423319762,0.0330106170420735,0,0.328759382407156,0.993762906414825
TCGA-CQ-6227-01A,0.00639893535104804,0,0.130964151797673,0,0,0.804021169836375,0.000396931929095967,0,0.0480201037880384,0.0101987072977695,0,0.753463698308768,0.665772746314775
TCGA-CV-6959-01A,0,0,0.015469232247859,0.0177892482161459,0,0.904666417947648,0,0.000410191943595541,0.0481312668300331,0.0135336428147187,0,0.703586823003666,0.710818873712337
TCGA-F7-A61V-01A,0,0,0,0,0,0.975897359524759,0,0.0015085189470575,0.0225941215281831,0,0,0.685559425595768,0.733930217451516
TCGA-CV-7413-01A,0.00652494819607281,0,0.0245556755508895,0.0109278554956359,0,0.957824249763437,0,0.000167270993964744,0,0,0,0.726478075882041,0.688209857753255
TCGA-CV-7247-01A,0,0,0.04042086802052,0,0,0.868299585757949,0,5.55989584974208e-05,0.0709950565308063,0.020228890732227,0,0.649845061194496,0.761397907811366
TCGA-CR-5249-01A,0,0.0389359409574709,0.0291652204804633,0.0543186276909751,0.0163510071393646,0.790708673597592,0,0.0322930735439292,0,0.0382274565902051,0,0.31221894404337,1.00386491590913
TCGA-CQ-5331-01A,0.00444094833562289,0,0,0.0358385696626771,0,0.959574267151313,0,0.00014621485038665,0,0,0,0.76591755622394,0.642865893389599
TCGA-BB-8601-01A,0,0,0.00213485222757777,0,0.00136485749588827,0.989042522041543,0,0,0,0.00745776823499108,0,0.650091404759892,0.772504995056603
TCGA-CV-A45W-01A,0,0,0.122383400612325,0.117157550179407,0.118064949273304,0.557323417803491,0,0,0,0.0850706821314725,0,0.467618611550274,0.884540466370071
TCGA-CQ-7063-01A,0.00439644945535523,0,0.00347699929736458,0.0360520247241331,0,0.946854782546228,0,0.00921974397691867,0,0,0,0.738783984955515,0.674112584198411
TCGA-CN-5373-01A,0.002267970529967,0,0.0146050518041957,0.032767273764659,0,0.938402074161283,0,0.00720446115692473,0,0.00475316858297062,0,0.661500810048733,0.755134800622678
TCGA-CV-A45T-01A,0.00656280591496655,0.0008461085180918,0.00965081745227936,0.0205357722077573,0.0017568714722534,0.94048304141665,0,0.0029918245654103,0.011688738838209,0.00548401961438195,0,0.814842338609349,0.583032589786217
TCGA-HD-A4C1-01A,0.00541197507650553,0,0,0,0,0.994489585180516,9.84397429781864e-05,0,0,0,0,0.690377447772403,0.73073205058018
TCGA-CV-7438-11A,0,0.00361909232598671,0.00298768244431932,0.00573392329375288,0.00103974362761952,0.984570098960264,0,0.00132595149374529,0.000723507854312345,0,0,0.564382962765739,0.854686317057239
TCGA-CV-5444-01A,0.000530838490405116,0,0.165852950678024,0.0889949698142995,0,0.618627030538794,0,0,0.0867402186028618,0.0392539918756159,0,0.334615231565579,0.959204253256422
TCGA-BA-5556-01A,0.0221805137263581,0,0.00455009747544193,0.044619926304319,5.21667711605586e-05,0.908264538992597,0,0.00523254542135061,0,0.0151002113087726,0,0.636746795416837,0.776287185128249
TCGA-P3-A6SX-01A,0,0,0.00678208410325135,0,0,0.981201276589015,0,0,0.012016639307734,0,0,0.618186958352439,0.803131488266428
TCGA-CV-7242-11A,0,0,0.0655562253511666,0.0439681185161446,0,0.871883770410123,0,0,0,0.0185918857225662,0,0.34008653904248,1.0068724212789
TCGA-DQ-7592-01A,0,0,0.0151146162609986,0.00619740856906619,0,0.964379171579159,0,0.00158875681770177,0.00979646425853648,0.00292358251453762,0,0.62352809741875,0.795393860729287
TCGA-CV-6937-01A,0,0,0.0910127860581601,0.03052088779431,0,0.866847203053716,0,0.00293984801294782,0,0.0086792750808661,0,0.535088755065562,0.859917800381194
TCGA-QK-A8ZB-01A,0,0,0.0351073815975152,0,0.00963182655822369,0.945025711993038,0,0,0,0.0102350798512229,0,0.682557741093922,0.734394576851409
TCGA-CV-7432-01A,0.00651678952108808,0,0,0,0,0.993483210478912,0,0,0,0,0,0.77552466434721,0.631486141534737
TCGA-CV-7089-01A,0.00174250242328013,0,3.28532927760079e-05,0.00183776213212192,0,0.979017921812722,0.000116630166935617,0.00192080731381339,0,0.0153315228583511,0,0.603846240758773,0.816678939789191
TCGA-CV-6939-11A,0,0,0.110663777609029,0.0157492605436132,9.8580032584024e-05,0.00625473132536074,0,0,0.791160734223953,0.07607291626546,0,0.477332390056161,0.879108616849205
TCGA-BA-4075-01A,0,0,0.0293184143275666,0.010632631729076,0,0.948039949482915,3.15511189484094e-05,0.00247838093817496,0.00165436079453613,0.00784471160878301,0,0.769446242383864,0.638734815024625
TCGA-T3-A92M-01A,0,0,0.0643143110610358,0.0385292805384877,0.00356125554018695,0.876734276645972,0,0.00295976834585653,0,0.013901107868461,0,0.504936030147528,0.885616240880047
TCGA-BA-4078-01A,0,0,0.15483396616217,0.0495332880267079,0,0.735645890990098,0,0,0,0.0599868548210244,0,0.276784324950908,1.01348240971458
TCGA-CV-7100-01A,0,0,0.114069838183061,0.0523218104609888,0,0.735781006168472,0,0.0102362629776196,0,0.0875910822098582,0,0.354076657634909,0.966560399057793
TCGA-MZ-A7D7-01A,0,0,0,0,0,0.996333989814822,0,0.00258867708202405,0,0.00107733310315413,0,0.61215872552043,0.811598589912763
TCGA-QK-A652-01A,0,0,0.0171973183486682,0.00671575495161487,0,0.899149715142886,0,0.00415015586185613,0.0642626290851588,0.00852442660981648,0,0.776491169554131,0.632589385258364
TCGA-CV-6433-01A,0.0805942461320662,0,0.0353990061961796,0.159076952360517,0,0.651631819993027,0,0.0432836924919596,0,0.030014282826251,0,0.421700002918106,0.914709508206395
TCGA-CV-7416-01A,0,0,0.0669363411621524,0.0227633028136378,0,0.894200861561066,0,0,0,0.0160994944631441,0,0.466957531210858,0.918829569228834
TCGA-CV-A6JY-01A,0.00858870372399444,0,0,0,0,0.983832921452693,0,0.00757837482331255,0,0,0,0.759794678603184,0.650588055664231
TCGA-CR-7399-01A,0.0267326652317939,0,0.0661657614403341,0.176789729791228,0,0.674832502339859,0,0.0437716105420037,0,0.0117077306547809,0,0.342631622563429,0.964781923723084
TCGA-CV-7568-01A,0.00118272350622677,0,0.0437881877317311,0,0,0.933360282281458,0,0.00227526610113095,0.00947674312835863,0.0099167972510944,0,0.579470018112888,0.83184720295158
TCGA-KU-A66S-01A,0,0,0.234676735015083,0,0.000624592281430728,0.596105067056816,0,0.00535249987490151,0,0.163241105771769,0,0.301118820018219,0.974537486822045
TCGA-QK-A6VC-01A,0.0103971666307187,0,0.050309986823248,0.0434989132766362,0.00338261882766947,0.802770452794649,0,0.0441264624991465,0,0.0455143991479317,0,0.374207858440437,0.966326183551881
TCGA-CN-6998-01A,0.00920205583658422,0,0,0,0,0.987044178255735,0,0.00375376590768105,0,0,0,0.755333646754456,0.656072724118398
TCGA-CV-6941-01A,0,0,0.0524492604265826,0.0107619091104844,0,0.935367630424443,0,0.000314827272180484,0,0.0011063727663091,0,0.583780920851974,0.828327440727406
TCGA-CN-4727-01A,0,0,0.0941452109270558,0,0,0.845275173983275,0,0.00168965655528486,0,0.058889958534384,0,0.444756711624697,0.925970656932399
TCGA-BB-A5HY-01A,0,0,0.0625824594033183,0,0,0.92231671728838,0,0,0,0.015100823308302,0,0.533079967875072,0.870543637428548
TCGA-CV-7263-01A,0,0,0.0757398277646533,0.0414122515680271,0.0020041742348993,0.801783547715519,0,0,0.0525922498141822,0.0264679489027194,0,0.40767803078943,0.943605914098192
TCGA-H7-A76A-01A,0.00613097069413079,0.0387181429893492,0.121445959878994,0.14642625939591,0.00833834154429365,0.651456937891886,0,0.015338566162141,0,0.0121448214432954,0,0.419282760458496,0.915902211485395
TCGA-CN-4723-01A,0,0,0.101782247655318,0.0440443041387067,0.0205055581346166,0.798219922245466,0,0,0,0.0354479678258936,0,0.558788657189329,0.833649265823595
TCGA-CN-6997-01A,0,0,0.145453592312551,0.0128420524553259,0,0.775407062479399,0,0.00329729583996094,0,0.0629999969127633,0,0.34120719953542,0.982718944650852
TCGA-CN-5364-01A,0,0,0.0289880117421327,0.0305567962195703,0,0.898282397288734,0,0.00272908705520445,0.0127290769241091,0.0267146307702493,0,0.439753589372845,0.940635800894283
TCGA-CN-A63V-01A,0,0,0.0634561198860869,0.00434024967404263,0,0.927362264842281,0,0,0,0.00484136559758956,0,0.593414122090407,0.81845618673029
TCGA-CQ-5325-01A,0.0134400623870862,0,0.0125456444115868,0.0765990082121447,0.0124213336460836,0.822501803128593,0,0,0.0533201338133283,0.00917201440117755,0,0.718197087627154,0.697991041175449
TCGA-CR-7386-01A,0.00245607511184281,0,0.0706286153352913,0.0894882662943768,0,0.816903443088346,0.00043620816861789,0.00360893772579119,0,0.0164784542757337,0,0.486830674878189,0.890416772639778
TCGA-CX-A4AQ-01A,0,0.0344622896780838,0.256313661403504,0.0796390377816961,0.00111617024249127,0.448923751807354,0,0.0378321896381034,0,0.141712899448767,0,0.383709818040163,0.923491647812995
TCGA-QK-A64Z-01A,0.00160261904488181,0,0.00657143020537191,0,0,0.986148733402034,0,0.00101067019019252,0,0.00466654715751951,0,0.701080308897109,0.718216700307239
TCGA-BB-4225-01A,0.0139572345382794,0.0255786367218935,0.0585838366656258,0.0651967310920858,0.028125680272504,0.704589348907772,0,0.0653784077523705,0,0.0385901240494692,0,0.296362680997695,0.994172644134166
TCGA-CV-7183-11A,0,0,0,0.00412924139538658,0,0.975796009043757,0,0.00946730508637566,0,0.0106074444744811,0,0.190359073146187,1.14474133103479
TCGA-T2-A6WZ-01A,0.000582201132801568,0,0.0126726980015749,0.0024480749788228,0.00450385968085592,0.972680377820625,0,0,0,0.00711278838531942,0,0.86390509433034,0.511024636287948
TCGA-HD-8314-01A,0,0,0.190725552154237,0.16461547860392,0,0.347095799572975,0,0,0.23304241564785,0.0645207540210176,0,0.298170055443777,0.956470059031064
TCGA-CR-6473-01A,0,0,0.0397539834267169,0,0,0.92575690078553,0,0.0120702965775946,0,0.0224188192101586,0,0.509361962669944,0.891019172212967
TCGA-CN-A642-01A,0.000860133388347387,0,0.0494250838793441,0.0559969279911529,0,0.847748780817923,0,0,0.0179221565160247,0.0280469174072081,0,0.696697596544293,0.71743442787983
TCGA-BB-A6UO-01A,0.000882053164195378,0,0.00524104268206041,0,0,0.990722192785169,0,0.000831869474946267,0,0.00232284189362846,0,0.821272335418285,0.57126558948958
TCGA-DQ-7591-01A,0,0.134578317278909,0.0884690340532639,0.123085248464396,0.00242583240051212,0.374123650177402,0,0.134782296460938,0,0.142535621164579,0,0.180983567632933,0.997478577527828
TCGA-CR-7398-01A,0,0.0104054021182168,0.12260585766474,0.0328134381856219,0,0.80967347910362,0,0.0014963350209269,0,0.0230054879068746,0,0.300620649339698,1.01663067227977
TCGA-HD-8634-01A,0.00861753808105882,0,0,0,0,0.988414228150843,0,0.00296823376809858,0,0,0,0.718212158365801,0.699336963214534
TCGA-CR-7372-01A,0,0,0.0103329793055534,6.29313077200982e-05,0,0.980360020542309,0.000276901895044348,0,0.00247727350600411,0.00648989344336956,0,0.715858376450687,0.701386422892995
TCGA-HD-8224-01A,0,0,0.169348396838868,0.0435710277024065,0,0.271985903992367,0,0,0.47916212209115,0.0359325493752084,0,0.326520584086961,0.947147564246369
TCGA-BA-4074-01A,0,0,0.177951859913418,0.0143961127136423,0,0.791123140283232,0,0.00201541152028271,0,0.0145134755694253,0,0.397650041618517,0.949031613191887
TCGA-CV-6961-11A,0.00562012255000854,0,0,0,0,0.971979913233436,0,0.00444612380458169,0.0179538404119741,0,0,0.651466726028456,0.768744386320824
TCGA-BB-A5HZ-01A,0,0,0.0120791043155266,0,0.000140149554470319,0.977863000101795,0,0.00169455355088804,0,0.00822319247731975,0,0.666392564504355,0.754288914211727
TCGA-CQ-5332-01A,0,0,0.0499068150588336,0.0144101674444502,0,0.901776160178963,0,0,0,0.0339068573177536,0,0.550953450994741,0.851932956966951
TCGA-CR-7380-01A,0,0,0.0351182062526289,0.00901761640703019,5.37552246624245e-05,0.951901472348787,0.000987187109848627,0,0,0.00292176265704292,0,0.63605356760994,0.781609697008651
TCGA-CV-6936-01A,0.00530779380317242,0,0.00776320226038631,0.0208694034712823,0.00265325931789198,0.947721388186977,0,0.00419900786639124,0,0.0114859450938986,0,0.463198680563134,0.933781117454052
TCGA-MZ-A6I9-01A,0,0,0.026927664186659,0,0.033467635004557,0.789927310739463,0,0.015191799484195,0,0.134485590585126,0,0.29880515048767,1.01319666856157
TCGA-QK-AA3J-01A,0,0,0.0186621792605545,0,4.65763435904494e-05,0.914357708183345,0,0.00701824277361965,0,0.0599152934388904,0,0.415450298789161,0.963155235642906
TCGA-BA-4077-01B,0,0,0.0447766553470055,0.0618756003806246,0,0.873039590489463,0,0.00665260598487711,0,0.0136555477980302,0,0.626540853107046,0.782879382579649
TCGA-CQ-A4C7-01A,0,0,0.0806122815514732,0.00715732956860629,0,0.882684038340642,0,0.000605765598249106,0.00654382300276675,0.0223967619382626,0,0.482018836326314,0.904744762012378
TCGA-CV-7422-01A,0,0,0.0477736614451061,0.00869674543395393,0,0.905467793440902,0,0.00868646316662608,0,0.029375336513412,0,0.443476774408919,0.939440105161558
TCGA-CQ-A4CB-01A,0,0,0.0563000533393988,0.0228138731707288,0,0.890159904640791,0,0.00321711426301482,0,0.027509054586067,0,0.567677685183841,0.836014446673656
TCGA-F7-7848-01A,0,0,0.0815714268362227,0.059138555406304,0.00716009896295904,0.792532185414213,0,0,0,0.0595977333803011,0,0.472525735102854,0.897125019605304
TCGA-CR-7392-01A,0.00452404365928492,0,0.0464640103379943,0.048434229926419,0.021813749474955,0.858855640183802,0.000207323227294533,0,0,0.0197010031902502,0,0.615797710839303,0.791322698963612
TCGA-CV-7178-11A,0,0,0.191957515665045,0.029142780038779,0,0.720811491751136,0,0.00449814460732684,0,0.0535900679377128,0,0.485336184521002,0.880311021212606
TCGA-QK-A6VB-01A,0,0,0.0158561340550518,0,0,0.984143865944948,0,0,0,0,0,0.580413029401569,0.839774357743273
TCGA-CX-7082-01A,0,0,0.0200630972158285,0.0180828959590091,0,0.923362669658537,0,0.00456387598493206,0.0239236708565444,0.0100037903251491,0,0.425410201771749,0.95753458607203
TCGA-CV-7414-01A,0,0,0.0743735730130347,0,0,0.877366869501104,0,0.00343312850827694,0.0063470505559964,0.0384793784215875,0,0.265087172097033,1.05931250038154
TCGA-CN-A63W-01A,0.00051061193692156,0,0,0,0,0.999489388063078,0,0,0,0,0,0.821385938537752,0.570787884044146
TCGA-BA-5557-01A,0,0.00461684569376212,0.0176820431794402,0.021709700026048,0,0.949657621431152,0,0.00341169236573933,0,0.00292209730385827,0,0.663197391544267,0.754484606498116
TCGA-CV-7435-01A,0,0,0.147956801972961,0.0432553319613747,0.00586210209192216,0.78298284864826,0,0,0.00253221214081406,0.0174107031846681,0,0.282873662051369,1.02117839395014
TCGA-UF-A7JT-01A,0.00112663024536255,0,0.0218227028771229,0.0764341557345089,0.000131485316927286,0.88451196645848,0,0,0,0.015973059367598,0,0.739392946943616,0.673798451145651
TCGA-QK-A6IF-01A,0,0.144004662689296,0.107117287922178,0.0584270229937649,0.0170541097986395,0.63885441603078,0,0.0338443047659286,0,0.000698195799412583,0,0.429584512811353,0.907584069802669
TCGA-QK-A6IJ-01A,0,0,0,0.00880871367207237,0,0.991191286327928,0,0,0,0,0,0.842551166467601,0.54096914997827
TCGA-CV-7248-01A,0,0,0.109325434741243,0.0192534402091986,0.0287114338976217,0.777198829551107,0,0,0,0.0655108616008289,0,0.530405481362973,0.853402490310864
TCGA-CV-7101-11A,0,0,0.0442617131548235,0.00353122750386853,0,0.885463826575126,0,0.0200243191190798,0,0.0467189136471025,0,0.159541284281209,1.13007101825628
TCGA-H7-A6C4-11A,0.00378621599926661,0,0.0244646746522422,0.00666309026792876,0,0.32949944006687,0,0.00655590816748115,0.629030670846211,0,0,0.561815381830447,0.83145956235314
TCGA-CV-6942-01A,0.00785736542120616,0,0.0248230840036959,0.0405270176688279,0.00454347975635718,0.892394726916754,0,0,0,0.0298543262331592,0,0.856205025138498,0.535390247534462
TCGA-RS-A6TP-01A,0.00243345372114236,0,0,0.000459902897154077,0,0.995517983065878,0,0.0015886603158254,0,0,0,0.648215467858748,0.775335033920697
TCGA-CV-7091-11A,0,0,0.11953117942546,0.00757955432756987,0,0,0,0.000417528774108312,0.825107294919262,0.0473644425535993,0,0.495538171811203,0.869065618030136
TCGA-D6-A6EM-01A,0,0,0.0102578657676791,0.0508693871114749,4.07430208921802e-05,0.791310020751265,0,7.10291279980082e-05,0.142319319854968,0.00513163436572364,0,0.880357865659438,0.531378896812643
TCGA-CV-7101-01A,0,0,0.0287090503336515,0.0310602071556889,0.0127567855034498,0.902102755423914,0,0.00370038573753628,0,0.0216708158457595,0,0.573392180539145,0.832695405972462
TCGA-CR-7371-01A,0,0.00510192948555432,0.0353401506854623,0.0495243586162124,0,0.857980577126471,0,0.00204177704401198,0,0.0500112070422876,0,0.479612769058198,0.902179039205687
TCGA-CQ-5329-01A,0,0,0.0616579062336545,0.0607794168537139,0,0.871627809247374,0,0,0.00152012878959982,0.00441473887565812,0,0.679216086226993,0.734154525582977
TCGA-H7-8502-01A,0.00473964671309527,0,0.016978933907232,0,0,0.968523817483401,0,0.00309315735146954,0,0.00666444454480183,0,0.697626133704426,0.720406673684196
TCGA-CN-6989-01A,0,0,0.211614414183552,0.0994167272571789,0,0.607581303713438,1.52306338071971e-05,0.007748584655146,0.0153890284180203,0.0582347111388568,0,0.33382404786598,0.958724531450276
TCGA-CN-5360-01A,0.0107237428152523,0,0.103181940793867,0.131167816289206,0.00658355288207673,0.668566427317748,0,0.00164910569014433,0.025131846118789,0.052995568092917,0,0.442721528587929,0.90327299333434
TCGA-CV-7097-11A,0,0.0110306532591698,0.326053508034841,0.0780518314490307,0.00384772241827586,0.0673207276066371,0,0,0.465518549041802,0.0481770081902436,0,0.502281596566262,0.878059801409674
TCGA-CV-7429-01A,0,0,0.34180671688947,0.0581244714651697,0,0.4550155508392,0,0,0.00413414941120502,0.140919111394955,0,0.243878822872958,0.984691511987049
TCGA-H7-A6C4-01A,0.0028280674148399,0,0.000817979876776986,0,0.000520970906324639,0.941776037393757,0.00032948407842503,0.00250182554854409,0.0506955145278375,0.000530120253494783,0,0.770067040410973,0.638123292935789
TCGA-BA-5153-01A,0.0256084958782611,0.0110656542617847,0.0282206165852593,0.0370781522567497,0.00985717622178351,0.799495593333286,0,0.0315595767987229,0,0.0571147346641526,0,0.257417997662187,1.04036027418253
TCGA-BB-8596-01A,0,0,0.295745650606796,0.0650915756682949,0,0.546725922400441,0,0.00817698085986576,0.00151694495837313,0.0827429255062296,0,0.261872923665161,0.987244552134388
TCGA-CR-7369-01A,0.0033079093138005,0,0.0131266309652462,0,0.00199695339067068,0.958578708111603,0.000368540093667367,0.0052024626442993,0,0.0174187954807127,0,0.639842399473144,0.778706590062649
TCGA-CQ-7071-01A,0.0114016516007413,0,0,0.0108347824080021,0,0.977763565991257,0,0,0,0,0,0.757885820790964,0.652711228651884
TCGA-BA-A6DB-01A,0.00546453809133416,0,0.0180743183927151,0.0278525364625844,0,0.814220061297965,0,0.00508348127907035,0.113966773116057,0.0153382913602739,0,0.712255122993162,0.704088226982532
TCGA-CV-A6K1-01A,0.00123146043895176,0,0,0,0,0.998768539561048,0,0,0,0,0,0.799730718704987,0.600292256473396
TCGA-MT-A51X-01A,0.00548302110175041,0,0.00674339078278788,0,0,0.982954939723745,0,0.00302963003866966,0.00178901835304705,0,0,0.787886349171471,0.615753062292893
TCGA-4P-AA8J-01A,0,0,0.144203749836286,0.0163019881087841,0.00134514459737975,0.796686655691853,0.000224869312533933,0,0.0272938478931165,0.0139437445600467,0,0.515348345940548,0.866353363418965
TCGA-CV-5439-01A,0.001071621647165,0,0,0.00588730039600211,0,0.981677731816558,0,0.00492444823554827,0,0.00643889790472657,0,0.721027773820314,0.695678648877329
TCGA-BA-A4IF-01A,0.00117796488281713,0,0.00294567137599095,0,0,0.995876363741192,0,0,0,0,0,0.667775045914627,0.755081563655673
TCGA-D6-A4Z9-01A,0.00829551291166726,0,0,0,0,0.991308471058407,0,0.000396016029925473,0,0,0,0.77056131815772,0.637628466416633
TCGA-CV-7437-01A,0,0,0.0291402470489367,0.00225443173402375,0,0.958751374960875,0,0.00206360683694312,0,0.00779033941922189,0,0.477780149369073,0.924551347758682
TCGA-CR-6484-01A,0.00395096920914289,0,0.0337575261581221,0.131416568534582,0.00549087821993385,0.811753650462238,0,0,0,0.0136304074159811,0,0.596110026024572,0.805303094998871
TCGA-CV-7245-01A,0.00869602951644471,0,0.0121052331211884,0,0,0.975066424310932,0.000419354065647368,0.00371295898578763,0,0,0,0.687709302853869,0.731572223916425
TCGA-CQ-5327-01A,0.00734537653333288,0,0.00663792056758597,0.0427356026012084,0,0.931868098907781,0,0.00411683614403445,0.00346270170641635,0.003833463539641,0,0.725259023136142,0.688698007298511
TCGA-DQ-7588-01A,0,0,0,0,0,1,0,0,0,0,0,0.793445606394562,0.608588439900623
TCGA-CR-7373-01A,0.00840508577379402,0,0.00505234073657989,0.0305395902456631,0.000556175444406952,0.946806429405132,0,0,0,0.00864037839442377,0,0.680897422313428,0.736248079973355
TCGA-CX-7085-01A,0.00491457125053969,0.00298774365184026,0.0568955415343345,0.0467314710659767,0.00903197603407211,0.844526816514022,0,0.00206681257301504,0.0160642231309341,0.0167808442452653,0,0.633599596489742,0.774865318174937
TCGA-F7-A50J-01A,0.00661230237583745,0,0,0,0,0.993387697624163,0,0,0,0,0,0.781810920411298,0.623541603854125
TCGA-CQ-6228-01A,0,0,0.0406800088661514,0.0056702106904723,0.000431081077510408,0.93822573844553,0,0.00415247343170202,0,0.0108404874886341,0,0.487702181330506,0.911591796117089
TCGA-CQ-6222-01A,0,0,0.0058585932012124,0.0459970123500783,0,0.755241102742962,0,0,0.192903291705747,0,0,0.684106922459182,0.732360137678985
TCGA-IQ-7630-01A,0,0,0.0259218842453879,0.00806672714589478,0,0.965155500020397,0,0.00085588858832006,0,0,0,0.650892108684701,0.768562953451441
TCGA-CV-7103-11A,0,0,0.0106010978227673,0.00538730748238077,0,0.924264753592589,0,0.00135974971174361,0.0489046493577384,0.00948244203278131,0,0.448662866649432,0.939622354649224
TCGA-D6-A6EP-01A,0,0.022151739692437,0.601237980633542,0.053858048315752,0,0.13248665331297,0,0,0,0.1902655780453,0,0.108057585596326,1.01548806306667
TCGA-CV-7250-11A,0,0,0.00852620097955166,0.0280756956326179,0,0.324066169914715,0,0.00603622298692113,0.616643087985599,0.0166526225005949,0,0.383776066820285,0.927200512648976
TCGA-D6-6825-01A,0.00684767964153536,0,0.00219340332075465,0.0611094876204904,0,0.918121651175297,0,0.00578031523198594,0.00127642529068179,0.00467103771925472,0,0.654584303529196,0.760245865449805
TCGA-CV-5432-01A,0.00716814169259633,0,0,0,5.40388815498584e-05,0.992336097103119,0.000441722322735089,0,0,0,0,0.760597968534003,0.649913086111036
TCGA-CN-6013-01A,0.00943567618423935,0,0,0.102486718050643,0.000218757261242795,0.883671941941531,0,0.00297845861697542,0,0.0012084479453684,0,0.62567228232343,0.784716903181186
